Sample,label,Parabacteroides,Eubacterium,Gemmiger,Alloprevotella,Ruminococcus,Megasphaera,Blautia,Odoribacter,Butyricimonas,Bifidobacterium,Fusicatenibacter,Dialister,Clostridium_XVIII,Pyramidobacter,Turicibacter,Anaerostipes,Sutterella,Coprococcus,Megamonas,Escherichia/Shigella,Flavonifractor,Intestinibacter,Prevotella,Collinsella,Barnesiella,Haemophilus,Anaerotruncus,Dorea,Roseburia,Phascolarctobacterium,Lachnospiracea_incertae_sedis,Streptococcus,Oscillibacter,Clostridium_XlVb,Clostridium_sensu_stricto,Desulfovibrio,Romboutsia,Clostridium_IV,Bacteroides,Paraprevotella,Veillonella,Akkermansia,Parasutterella,Clostridium_XlVa,Holdemanella,Alistipes,Eisenbergiella,Fusobacterium,Faecalibacterium,Bilophila,Ruminococcus2,Catenibacterium
JKD07,E,0.635313533,0.206270628,1.120049504,0.092821783,1.014851487,0.004125413,2.120462047,0.012376238,0.002062706,0.068069307,1.23349835,0.053630363,0.059818482,0.006188119,0,0.125825083,0.125825082,0.402227724,0.160891089,1.588283828,0.109323433,0.336221122,2.03589109,0.103135313,0.02268977,0.028877888,0.004125413,0.495049505,4.56889439,0.800330032,3.153877888,0.024752475,0.138201319,0.13820132,0.127887788,0.039191419,0.070132013,0.096947195,38.68811881,0.160891089,0.006188118,0.004125413,0.144389439,0.979785478,0,0.136138614,0.037128713,0.103135313,7.157590758,0.037128713,0.876650165,0.024752475
JKC07,E,8.277455231,0.143102461,0.306648132,0.09403876,1.144819692,0.004088642,1.502575845,0.006132963,0,0.106304686,0.296426527,0.040886417,0.059285306,0.002044321,0.002044321,0.067462589,0.073595553,0.310736774,0.04497506,0.776841933,0.253495789,0.051108022,3.391528335,0.020443209,0.014310247,0.028620492,0.049063701,0.175811595,22.14612806,0.179900238,4.677406166,0.047019381,0.151279746,0.11652629,0.083817157,0.026576171,0.051108022,0.036797776,30.5033118,0.106304686,0.081772835,0.572409845,0.034753456,2.647395535,0,0.079728516,0.120614932,0.004088642,2.7025922,0.016354567,0.917900074,0.010221604
JKI05,E,0.824017887,0.29596508,1.326519749,0,2.480570638,0.055360375,1.665069733,0.029809433,0.396039604,0.070265091,1.831150857,0.010646226,0.036197168,0,0,0.370488662,0.078782072,0.240604706,4.077504526,0.202278292,0.366230171,0.051101884,0.532311297,0.063877355,0.9943575,0.008516981,0.040455658,0.18524433,4.861066753,1.407431066,2.431597998,0,0.572766955,0.246992441,0.036197169,0.006387736,0.163951879,0.076652827,37.88991803,0.34067923,0.002129245,0.404556585,0.855956563,5.223038432,0.00425849,3.149153624,0.023421697,0.05748962,10.84211647,0.157564144,0.926221655,0
JK002,E,0.828208792,0.09317349,0.308507775,0,0.252603682,0,0.67913121,0.006211566,0.012423132,0.012423132,0.472079011,0.134583929,0.055904094,0,0.024846264,0.039339918,0.252603682,0.347847693,0.426527529,0.57560511,0.120090275,0.008282088,29.65401577,0.254674203,0.016564176,1.33962772,0.004141044,0.082820879,2.432863325,1.165703874,1.571526184,0.016564176,0.068327226,0.15528915,0.656355468,0.02070522,0.105596621,0.024846264,37.75803881,0.159430193,0.039339918,0,0.037269396,0.869619233,0.03105783,0.184276456,0.004141044,7.673354453,5.068637804,0.047622006,0.950369588,0
JK088,E,2.586824629,0.451440309,0.45144031,0.11704008,2.785076195,0.097931496,1.452252423,0.090765776,0.033440023,0.026274304,0.601920413,0.052548607,0.076434338,0,0.088377203,0.186308699,0.286628768,0.408445995,1.244446568,0.585200401,0.155257249,0.019108585,2.849567668,0.152868676,0.028662876,0.026274304,0.011942865,0.210194429,6.463478717,0.267520184,3.011990638,0.064491473,0.277074474,0.198251565,0.785840538,0.138537238,0.831223427,0.425166006,35.49897291,0.298571633,0.002388573,0.171977261,0.21019443,2.519944583,0.047771462,0.432331725,0,1.316103759,12.41341423,0.042994315,0.628194717,0.002388573
JK061,E,1.555976413,0.195842121,0.54663625,0.038738002,3.17436405,0.01721689,1.81638187,0.036585891,0.01721689,0.260405458,0.368011019,0.798433263,0.090388671,0.03443378,0.008608445,0.279774459,0.22812379,0.684371367,0.581070029,0.518658804,0.079628115,0.174321009,1.45052296,0.449791246,0.004304222,0.021521112,0,0.469160247,1.992854991,0.596134808,1.999311327,0.167864676,0.172168898,0.376619463,0.602591142,0.038738003,1.527998967,0.195842122,35.6540266,0.118366117,0.813498041,0.043042224,0.503594026,1.03946972,0.019369001,1.164292171,0.098997117,0.094692894,26.52692291,0.086084449,1.476348298,0
JK062,E,0.973074121,0.266139931,1.174758291,0.070693419,1.465848839,0.135149184,0.840004159,0.076931074,0.027029837,0.062376546,0.299407423,9.68499844,0.268219149,0.004158436,0,0.091485601,0.193367294,0.991787088,2.043871504,0.245347749,0.110198565,0.041584364,12.64164674,0.143466056,0.004158436,0.068614201,0.004158436,0.817132758,2.382784073,0.700696538,1.507433207,0.037425928,0.259902276,0.241189312,0.426239733,0.037425928,0.266139931,0.141386838,36.13681255,0.326437258,0.027029836,0.060297329,0.330595697,0.943965065,0.0457428,0.399209896,0.018712964,0.035346709,12.82253872,0.110198565,0.877430086,0
JK032,E,0.815763052,0.058567603,0.184069612,0,0.209170014,0.089943106,0.792754349,0.0020917,0.0020917,0.008366801,0.322121821,0.181977911,0.073209505,0,0.043925703,0.037650603,0.240545516,0.612868139,1.888805221,1.497657296,0.184069612,0.048109103,15.27777778,0.830404952,0.012550201,0.140143909,0.0020917,0.14432731,1.5604083,4.564089693,3.066432395,0.0083668,0.188253012,0.242637216,0.61077644,0.010458501,0.188253012,0.127593708,36.23033801,0.062751003,0.110860107,0.0062751,0.085759705,0.522925032,0.092034805,0.102493307,0.023008701,8.481844042,9.70339692,0.246820616,0.981007362,0.0062751
JKH07,E,0.786244855,0.198630279,0.250356914,0.18828495,0.734518219,0.018621589,1.063499617,0.014483458,0,0.031035981,0.862800273,0.02689785,0.128282055,0.004138131,0,0.130351121,0.914526908,0.31035981,12.82406737,1.224886719,0.109660466,0.140696447,3.51120399,0.022759719,0.016552522,0.271047568,0.010345327,0.213113737,3.496720532,0.258633175,2.807721752,0.078624486,0.194492149,0.339326725,0.167594298,0.024828785,0.186215886,0.037243177,36.12588194,0.196561214,0.248287848,0.002069065,0.014483458,1.835261011,0.002069065,0.082762616,0.047588504,0.117936729,13.56065465,0.064141027,0.502782893,1.533177464
JK057,E,0.908606261,0.203972835,0.598011265,0,1.209929769,0.002317873,1.186751037,0.032450224,0,0.060264701,0.706951301,0.027814477,0.210926454,0,0.011589366,0.229469438,0.078807686,0.43807802,0.713904921,1.242379992,0.064900447,0.095032798,23.73270287,0.127483022,0,0.025496604,0,0.266555408,2.987738451,1.645689915,1.926152563,0.046357462,0.115893655,0.18542985,0.25264817,0.004635746,0.491389101,0.03708597,35.18067821,0.203972835,0.053311081,0,0.173840484,1.685093757,0.018542985,0.127483022,0.027814477,1.893702338,7.653617041,0.057946828,1.0175463,0.006953619
JKH08,E,1.176914054,0.205227004,0.2010387,0.06073044,0.374853408,0.184285475,0.90467415,0.006282459,0.002094153,2.665856928,0.996816887,0.064918747,0.050259675,0,0,0.521444128,0.048165521,0.420924777,0.416736471,0.203132853,0.425113084,0.008376612,3.224995809,0.016753225,0.010470765,0.387418328,0.020941531,0.221980231,3.488859105,0.144496565,11.36706316,0.018847378,0.504690901,0.163343943,0.081671971,0.016753225,0.209415312,0.054447981,34.58493884,0.186379628,0.12774334,0.002094153,0.010470765,2.414558554,0.027223991,0.060730439,0.018847378,0.144496565,21.91531245,0.020941531,0.23454515,0.004188306
JK074,E,1.095575068,0.29840566,0.886691107,0.068207008,1.061471566,0.02131469,0.946372238,0.068207008,0.006394407,0.006394407,0.454002899,0.317588882,0.091653167,0.008525876,0.006394407,0.070338477,0.036234973,0.839798789,0.788643532,0.777986188,0.38579589,0.029840566,18.09617188,0.036234973,0.019183221,0.025577628,0.019183221,0.142808423,2.434137607,2.753857959,1.517605933,0.019183221,0.379401483,0.426293801,0.204621024,0.044760849,0.633046296,0.044760849,34.50635177,0.532867252,0.095916105,0.025577628,0.066075539,0.914400205,0.080995822,0.362349731,0.010657345,6.952851905,7.698866058,0.366612669,0.230198652,0.002131469
JKA02,E,0.631869262,0.107026716,0.166714691,0.041164122,0.343720412,0.016465649,0.917959906,0.006174618,0,0.026756679,0.139958013,0.032931298,0.090561067,0.002058206,0.004116412,0.026756679,0.041164121,0.321080147,3.719178363,0.382826329,0.670975177,0.04733874,11.06491582,0.055571563,0.004116412,0.061746182,0,0.051455152,1.035277653,1.088791009,2.574815791,0.014407442,0.288148849,0.061746182,0.687440827,0.022640267,0.244926522,0.065862594,34.81661383,0.043222327,0.053513357,0,0.374593503,1.204050549,0.004116412,0.047338739,0,4.54863541,24.99485448,0.014407442,0.232577286,0.004116412
JK089,E,0.923713967,0.514185608,0.51191045,0.09328146,2.875799151,0.045503151,1.954360341,0.072805042,0.00910063,0.002275158,1.774622893,0.068254727,0.070529885,0,0.022751576,0.168361659,0.259367961,0.602916752,0.277569222,0.853184083,0.154710714,0.022751576,3.137442275,0.038677678,0.047778309,0.029577049,0.015926103,0.427729621,8.315700862,0.313971744,2.10452074,0.009100631,0.336723319,0.229790913,1.37647032,0.170636817,1.913407503,0.493709189,34.4345096,0.47550793,0,0.193388392,0.291220168,2.154574204,0.075080199,0.311696585,0.002275158,0.323072373,13.07760563,0.047778309,0.625668327,0.002275158
JKJ05,E,0.681196062,0.05432852,0.129552625,0,5.52479261,0.010447792,2.657918382,0.002089558,0,0.8504503,1.429257998,0.018806026,0.704181206,0.016716468,0,1.347765218,1.005077627,0.029253819,0.020895585,0.605971958,0.12328395,0.162985561,0.624777983,1.234929059,0.016716468,0.006268675,0.250747017,0.035522494,1.090749525,2.292245648,0.961196899,0.02716426,0.430449045,0.125373509,0.152537768,0.006268675,0.442986397,0.071044988,34.65532733,0.106567481,0.002089558,0,0.052238962,3.025680673,0.002089558,3.541801617,0.131642184,0.162985561,5.505986584,0.079403222,0.72716635,0
JKC05,E,2.000893066,0.44653299,2.321971549,0,2.806778796,0.427395862,1.414021136,0.00850539,0.004252695,0.019137128,0.435901252,0.125454507,0.180739544,0.002126348,0.004252695,0.144591635,0.076548513,0.410385081,0.040400604,1.003636054,0.144591635,0.082927555,3.872078934,0.525207851,0.973867189,0.206255715,0.029768866,0.142465287,7.814327328,0.588998278,2.577133259,0.112696421,0.667673138,0.233898232,0.950477365,0.365731783,0.361479087,0.272172489,33.22418082,0.193497629,0.346594655,0,0.180739544,3.478704629,0.01701078,0.121201811,0.012758086,0.044653299,13.25777712,0.191371282,1.67343554,0.004252695
JK067,E,0.953230154,0.314205039,1.275927223,0.065813218,1.390569605,0.010615035,1.207990998,0.063690211,0.002123007,0.055198183,0.810988684,0.093412309,0.424601405,0,0.002123007,0.329066089,0.216546717,0.47767658,4.330934335,0.290851963,0.027599091,0.084920281,13.05437021,0.057321189,0,0.038214126,0.002123007,0.348173152,2.51364032,1.116701696,1.70052863,0.044583147,0.176209582,0.2717449,0.271744899,0.008492028,0.416109377,0.104027344,34.04666369,0.180455597,0.048829161,0,0.267498885,1.297157293,0.014861049,0.101904336,0.010615035,1.534934081,17.86085812,0.046706155,0.804619663,0
JK018,E,0.919235537,0.207362434,0.18170935,0,1.631108641,0,0.423275898,0.053443927,0.002137757,0.010688785,0.111163367,0.047030655,0.055581684,0,0.004275514,0.038479627,0.192398136,0.222326735,0.495959639,0.179571593,0.226602248,0.004275514,18.48090983,0.038479627,0.051306169,0.162469537,0.002137757,0.070545983,1.23134807,0.453204498,1.744409764,0.059857197,0.226602249,0.162469536,0.091923554,0.200949164,0.181709351,0.029928599,33.90910257,0.953439652,0.183847107,0.017102057,0.258668604,1.404506391,0.025653085,0.16674505,0.002137757,18.35478217,7.482149729,0.047030655,0.288597204,0.006413271
JK038,E,1.239241228,0.078245606,0.120540529,0,0.661915536,0.074016114,0.549833992,0.035950684,0.004229492,0,0.084589845,0.095163575,0.052868653,0,0.021147461,0.0274917,0.122655274,0.374310063,4.40290143,0.484276863,0.410260747,0.029606446,16.8904773,0.154376467,0.002114746,0.057098145,0.004229492,0.150146974,1.721403345,1.947681181,1.738321314,0.014803222,0.702095713,0.164950198,0.416604986,0.040180176,0.247425297,0.116311037,33.19516991,0.291834965,0.082475099,0.008458984,1.302683612,1.698141138,0.063442384,0.095163575,0.016917969,11.20181022,1.970943387,0.046524415,0.213589358,0.20724512
JK099,E,0.756676888,0.268642683,0.369383688,0.015670823,0.685038841,0.013432134,2.482706126,0.055967225,0.004477378,0.396247957,1.448431798,0.035819024,0.257449237,0.002238689,0.024625579,0.559672255,0.190288567,0.382815823,0.156708231,7.777205668,0.053728536,0.053728537,4.282612097,0.156708231,0.011193445,0.026864268,0.004477378,0.588775213,6.210123353,0.163424298,1.802144664,0.029102957,0.183572499,0.190288566,0.982784482,0.08954756,1.580514451,0.264165304,33.5288455,0.210436768,0.004477378,0.002238689,0.053728536,1.790951218,0.015670823,0.304461707,0.002238689,5.191519846,7.774966979,0.004477378,0.843985762,0
JK055,E,0.894427843,0.260698163,0.690956105,0.004238995,0.928339798,0.050867934,1.013119689,0.019075476,0,0.199232742,0.646446663,0.021194973,0.099616371,0,0.006358492,0.072062907,0.050867935,0.370912019,4.417032281,0.449333418,0.133528327,0.076301901,22.73160806,0.250100676,0,0.02331447,0,0.305207604,4.49545368,1.360717238,2.748987939,0.008477989,0.06146542,0.163201289,0.233144698,0.008477989,0.515037833,0.031792459,33.14469808,0.146245312,0.033911956,0,0.576503254,1.318327295,0.008477989,0.076301903,0.040270448,3.946503889,3.823573048,0.076301901,0.807528455,0.014836481
JK047,E,0.736170215,0.189361703,0.506382979,0.117021277,0.94042553,0.00212766,0.876595743,0.021276596,0.014893617,0.010638298,0.663829787,0.085106383,0.1,0.010638298,0.006382979,0.240425532,0.155319149,0.314893618,1.959574469,0.285106383,0.063829787,0.085106383,34.18297872,0.025531915,0,0.044680851,0.00212766,0.227659574,2.831914894,0.840425532,1.099999999,0.021276596,0.125531915,0.480851063,0.193617021,0.00212766,0.253191489,0.021276596,33.1319149,0.395744681,0.023404255,0,0.110638298,0.70638298,0.021276596,0.212765958,0.00425532,0.765957447,5.406382978,0.072340426,0.429787234,0.008510638
JKC08,E,1.757582253,0.454399314,1.279605616,0,4.475404566,0.017147144,0.778051656,0.012860358,0.120030008,0.012860358,0.400814489,1.916193334,0.049298039,0.008573572,0,0.094309292,0.055728218,0.632300933,0.070731969,11.76722752,0.19290537,0.02143393,4.243918124,0.036437681,0.130746973,0.019290537,0.036437681,0.117886615,2.945021969,0.075018755,1.847604759,0.002143393,0.510127533,0.137177152,0.094309292,0.248633587,0.177901618,0.025720716,31.88511414,0.141463938,0.10716965,0.006430179,0.10716965,2.319151217,0.192905369,1.954774408,0.004286786,0.075018755,7.819097631,0.057871611,0.516557711,0.002143393
JK070,E,0.465933882,0.26685304,0.497702099,0.20119872,5.714043671,0.158841095,0.715843871,0.055064913,0.008471525,0.002117881,0.345214647,0.141898046,0.112247708,0.014825169,0.006353644,0.046593389,0.484994811,0.427812016,0.533706081,0.794205477,0.177902027,0.010589406,11.90249275,0.097422538,0.004235763,0.044475506,0.042357625,0.357921935,3.242476226,1.08223733,1.005993604,0.014825169,0.499819981,0.921278353,0.154605333,0.04871127,0.124954995,0.328271598,32.90340343,0.91492471,0.08259737,0.677722007,0.105894065,1.935743485,0.09954042,0.192727196,0.014825169,0.673486244,9.793083001,0.160958977,0.444755067,0
JK022,E,0.539304151,0.132202963,0.518319554,0.025181517,0.671507115,0.00209846,1.422755697,0,0.004196919,0.033575356,0.593864104,0.029378436,0.161581399,0,0.012590758,0.046166113,0.211944433,0.992571453,3.701682965,4.98384186,0.304276661,0.018886138,17.37734503,0.591765643,0.018886138,0.144793721,0.00209846,0.178369077,2.482477861,2.432114828,3.065849667,0.020984597,0.148990641,0.331556637,0.623242541,0.044067655,0.083938389,0.056658412,32.75275948,0.067150712,0.094430688,0.006295379,0.037772275,1.126872877,0.044067654,0.258110547,0.004196919,0.881353087,8.916355395,0.226633651,1.40386956,0
JK098,E,1.980335454,0.268363216,0.268363216,0.032388664,0.816657028,0.02313476,1.519953731,0.076344708,0.006940428,0.35858878,0.444187392,0.039329092,0.2891845,0,0.048582996,0.460381724,0.252168884,0.333140544,0.904569116,0.342394448,0.043956044,0.062463852,4.080971662,0.101792944,0.01156738,0.04626952,0.002313476,0.252168884,5.311740891,0.099479468,2.380566801,0.025448236,0.164256796,0.143435512,0.668594564,0.120300752,0.821283979,0.229034124,30.88721805,0.08097166,0.004626952,0,0.013880856,2.540196646,0,0.2891845,0,17.53614807,7.088490457,0.01156738,0.74031232,0
JK008,E,0.86967403,0.127218503,0.13764625,0.002085549,0.571440489,0,0.456735281,0.037539886,0.002085549,0.010427746,0.258608104,0.091764166,0.066737575,0,0.002085549,0.047967632,1.787315689,0.181442783,5.299380591,0.281549146,0.202298275,0.008342197,33.32916223,0.047967632,0.002085549,0.075079773,0.002085549,0.064652026,2.798807066,0.373313311,1.578760767,0.012513295,0.102191912,0.156416192,0.152245093,0.047967632,0.198127177,0.025026591,31.9381009,0.300319089,0.039625436,0,0.302404638,1.614215104,0.060480928,0.141817347,0.002085549,8.327598073,1.97292957,0.022941042,0.304490187,0.006256648
JK050,E,0.753260303,0.219092331,0.267083985,0.146061555,7.55764215,0.025039124,0.738654149,0.02921231,0.002086594,0.06885759,0.342201356,0.027125717,0.060511216,0,0.004173187,0.08555034,0.118935837,0.431924883,0.323422014,0.747000522,0.194053208,0.06885759,10.9191445,0.16066771,0,0.014606155,0.010432968,0.392279603,3.816379759,1.671361502,2.165884194,0.012519562,0.40688576,0.711528431,0.208659364,0.020865936,0.471570162,0.402712572,31.81220658,0.669796559,0,0.047991654,0.146061555,3.15075639,0.056338028,0.073030777,0.027125717,0.630151278,5.231090246,0.050078247,0.926447574,0.002086594
JKE07,E,1.51943016,0.379330691,0.242350164,0.223383631,2.427716429,0,4.40023603,0.052684818,0.008429571,0.236027986,1.774424682,0.067436567,0.975722836,0.004214785,0.018966535,0.063221782,0.174913597,0.303464553,0.225491023,0.880890163,0.172806204,0.077973531,3.831239987,0.415156368,0.008429571,0.029503498,0.010536964,0.92514541,3.161089101,1.209643429,7.949085391,0.155947063,0.389867654,0.261316698,0.24656495,0.035825677,0.107477029,0.166484026,30.98078058,0.263424092,0.096940065,0.010536964,0.037933069,1.647981117,0.016859142,1.414060525,0.290820197,0.13908792,20.51336087,0.071651353,0.406726798,0.027396106
JK013,E,1.145054656,0.226850451,0.715119042,0.118826427,0.760489129,0.00216048,0.764810092,0.036728168,0.008641922,0.213887568,0.360800242,0.084258739,0.025925765,0,0.00216048,0.058332972,0.125307867,0.481787149,0.732402886,0.805859223,0.105863544,0.012962883,7.008598708,0.345676878,0.054012011,0.025925766,0.00216048,0.367281684,2.078382232,0.326232554,2.60121851,0.023765285,0.211727087,0.408330812,0.105863543,0.036728168,0.2657391,0.064814415,31.33344855,0.187961802,0.017283843,0.006481441,0.155554593,1.037030633,0,0.116665946,0.012962882,24.23410966,3.750594131,0.041049129,0.676230394,0.004320961
JK048,E,0.910663306,0.179215205,0.281326193,0.291745682,8.018838436,0.004167795,0.931502282,0.056265239,0.012503386,0.016671182,0.437618522,0.156292329,0.106278784,0.006251693,0.004167795,0.125033863,0.235480442,0.366765999,7.812532562,0.593910851,0.129201658,0.050013545,18.2049305,0.085439807,0.002083898,0.056265239,0.004167795,0.25631942,7.041490404,0.991935316,1.512909745,0.012503386,0.195886385,0.450121908,0.143788943,0.04584575,0.154208431,0.035426262,31.23971076,0.323004146,0.110446579,0,0.095859295,0.912747205,0.016671182,0.39385667,0.006251693,0.779377748,3.798945548,0.066684727,0.700189634,0
JKG04,E,1.410437236,0.443872895,2.296108853,0.058076828,0.547581515,0.022815896,1.035012029,0.049780138,0.012445034,0.012445034,0.837965652,0.082966896,0.047705965,0.002074172,0,0.126524516,2.760723471,0.622251721,1.507923339,1.261096822,0.060151,0.149340413,13.73516967,0.815149755,0.05185431,0.240603999,0,0.464614618,4.563179292,1.414585581,1.503774995,0.022815897,0.414834483,0.095411931,2.808429437,0.022815896,0.213639758,0.062225172,30.57122708,0.626400066,0.053928483,0.004148345,0.109931139,0.657512652,0.016593379,0.369202689,0.012445034,4.142122294,11.43491247,0.093337758,0.261345724,0.018667552
